params,total_trades,win_rate,total_pnl,final_balance,profit_factor,max_drawdown,expectancy,avg_win,avg_loss
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",75,45.33333333333333,-367.43838618517276,9632.561613814829,0.9194568527192951,-13.494485243109883,-4.899178482468962,123.36965944792425,111.26845871742918
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",71,45.07042253521127,-399.2542302118208,9600.745769788182,0.9087623239465503,-12.43904577406418,-5.623299017067886,124.27267501593542,112.20461104414754
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",77,45.45454545454545,-358.26564769110433,9641.734352308902,0.9234799662911389,-13.413150216544285,-4.652800619364996,123.53483776618627,111.47583260732438
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",73,45.20547945205479,-390.1117887902152,9609.888211209787,0.9132271340294271,-12.356718392300259,-5.343997106715278,124.41421385735242,112.39452115207114
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",54,46.2962962962963,133.26820970959488,10133.268209709595,1.0420334535893263,-9.343283824972248,2.4679298094369244,132.15181809625858,109.32852561023692
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",53,47.16981132075472,241.23879666449403,10241.238796664496,1.0786969286009496,-9.343283824972248,4.551675408764041,132.2661779297136,109.47913041351235
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",56,46.42857142857143,152.7853235512377,10152.785323551238,1.0465290402578604,-9.168675059717017,2.7283093491292405,132.17078817496932,109.45517229993216
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",55,47.27272727272727,260.9638665370578,10260.963866537057,1.0821069406947383,-9.168675059717017,4.744797573401051,132.2809613436728,109.59796994477361
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",48,50.0,707.6597229989786,10707.65972299898,1.2671768065229574,-5.787957867765799,14.742910895812066,139.84653077438733,110.3607089827632
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",47,51.06382978723404,820.5637627618046,10820.563762761807,1.3231230253785309,-5.787957867765799,17.45880346301712,140.00173347668314,110.41208002950393
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",48,50.0,712.9990705433387,10712.999070543332,1.2690031174788017,-6.712213244569135,14.85414730298622,140.1467716184686,110.43847701249615
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",47,51.06382978723404,825.9594096211454,10825.95940962114,1.3250158244023773,-6.712213244569135,17.57360446002435,140.3020517122009,110.49086223789897
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",71,40.845070422535215,288.41365983873436,10288.413659838734,1.0587370059965209,-8.67950153997326,4.062164223080785,179.26442624853098,116.9108262230634
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",68,42.64705882352941,648.825235624514,10648.825235624512,1.1402045917847712,-7.828749500212896,9.541547582713449,181.94925580256583,118.6590559653819
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",73,41.0958904109589,349.06738724084005,10349.06738724084,1.0690418843675968,-9.372636778699878,4.781745030696442,180.1648669959917,117.57857261950954
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",70,42.857142857142854,711.6037128853475,10711.603712885351,1.1491312267012745,-8.528342064820555,10.165767326933548,182.77550262296018,119.29153414508642
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",50,46.0,1301.1963508204722,11301.196350820472,1.4252199875585552,-7.914481427701749,26.023927016409438,189.61960368217095,113.33535310627629
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",49,46.93877551020408,1421.6278811851316,11421.627881185132,1.4826998250147263,-7.914481427701749,29.01281390173736,189.8603124447356,113.27535788629956
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",51,47.05882352941176,1517.7192969445073,11517.719296944506,1.489658068796841,-6.302225855755225,29.759201900872696,192.3861892048944,114.7981201471466
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",50,48.0,1640.458210434926,11640.458210434923,1.5500366220146111,-6.302225855755225,32.80916420869852,192.62128808694283,114.7097193712193
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",45,44.44444444444444,1029.7278226262813,11029.72782262628,1.362981136739385,-4.482043896189362,22.882840502806246,193.32955023817573,113.47452728548932
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",44,45.45454545454545,1146.040774357805,11146.040774357807,1.420655823256898,-4.4820438961893565,26.046381235404645,193.52275777089955,113.51726587750777
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",45,44.44444444444444,1035.245437942082,11035.245437942078,1.364246546507109,-6.712213244569131,23.0054541764907,193.8700623304551,113.68623234668081
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",44,45.45454545454545,1151.6165751641468,11151.616575164142,1.4218915452814538,-6.712213244569131,26.173103981003337,194.06336651514158,113.73544813077854
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",66,37.878787878787875,963.7791617653435,10963.779161765355,1.2000435064129058,-7.765672607265637,14.602714572202188,231.26507736878136,117.50848225498024
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",63,39.682539682539684,1347.8356294220957,11347.835629422098,1.2972697047715174,-7.765672607265637,21.394216340033225,235.27541501813542,119.31709857977081
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",66,36.36363636363637,612.2598304953341,10612.259830495328,1.1274238985769642,-10.722878202787,9.276664098414187,225.7152349846793,114.4025192651659
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",63,38.095238095238095,984.0027271936868,10984.002727193685,1.2172092253783682,-10.722878202787,15.619090907836295,229.75873363021836,116.15915076747574
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",46,41.30434782608695,1479.602352096424,11479.602352096428,1.4739441655704713,-6.0923200033986,32.16526852383531,242.18389696110353,115.62561815424236
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",45,42.22222222222222,1601.9517668721876,11601.951766872191,1.5331578184989159,-6.0923200033986,35.59892815271529,242.4526384438191,115.56339859847597
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",47,42.5531914893617,1757.000664514219,11757.000664514224,1.553249083054991,-5.842256612726831,37.38299286200463,246.63933069839908,117.62170183162087
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",46,43.47826086956522,1882.3065859827336,11882.306585982737,1.6159965745304157,-5.842256612726831,40.919708390929,246.90080439838115,117.52728853788034
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",38,36.84210526315789,666.0313704718184,10666.031370471821,1.2457115279477227,-5.524513133163018,17.52714132820573,241.1896128478662,112.94263372492952
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",37,37.83783783783784,778.5213977573096,10778.521397757313,1.2993342231988934,-5.524513133163034,21.04111885830568,241.3831900457728,113.08014186450039
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",38,34.21052631578947,305.06970311728185,10305.069703117284,1.1107189520588021,-8.688875869567479,8.028150082033747,235.4170659831213,110.21408618653179
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",37,35.13513513513514,413.7528235599758,10413.752823559973,1.1561751373461255,-8.704503504216097,11.182508744864222,235.61847873322353,110.3869749988304
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",64,37.5,2195.0660127643764,12195.06601276438,1.4416435246916781,-6.787240756229848,34.29790644944339,298.5536341953011,124.25553019807121
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",61,39.34426229508197,2622.2388211294465,12622.238821129455,1.5619293656639295,-6.787240756229848,42.98752165785979,303.69711248219215,126.12140212008553
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",64,35.9375,1746.577784242932,11746.577784242927,1.3540816451124884,-9.00226794620131,27.290277878795862,290.40329024695615,120.3097046691965
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",61,37.704918032786885,2158.0407985080233,12158.040798508024,1.465081110034528,-9.00226794620131,35.377718008328245,295.5730161771237,122.10890983067951
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",41,34.146341463414636,920.9686797180789,10920.968679718078,1.2988784064785956,-6.917500203356995,22.462650724831207,285.8846142298968,114.12651553705467
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",40,35.0,1037.3799147004447,11037.379914700445,1.3494906263946485,-6.917500203356995,25.934497867511098,286.1173141650012,114.16394167729123
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",42,35.714285714285715,1239.5290979270867,11239.52909792709,1.3942195627049467,-6.499502368038343,29.512597569692545,292.2526565338432,116.45410185483561
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",41,36.58536585365854,1359.3360034573482,11359.336003457347,1.4489507259029186,-6.499502368038343,33.154536669691396,292.4761783889553,116.4541027837301
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",36,36.11111111111111,1198.4142669780276,11198.41426697803,1.4433470851415688,-5.145825259111032,33.28928519383412,300.11696114629274,117.5263577358164
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",36,36.11111111111111,1207.9431450099505,11207.943145009951,1.4517267394281013,-5.524513133163048,33.553976250276406,298.61541200769926,116.26335700391913
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",36,33.33333333333333,766.853718949089,10766.85371894909,1.2797313628734723,-7.779996482914019,21.301492193030242,292.3539286628598,114.22472604188452
"{'adx_threshold': 20, 'stoch_oversold': 20, 'stoch_overbought': 85, 'risk_reward_ratio': 3.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",36,33.33333333333333,776.0153764328592,10776.01537643286,1.2859869923422833,-7.810465108920275,21.555982678690512,290.789938782678,113.06099537330321
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",89,44.9438202247191,-471.10318784098615,9528.896812159019,0.9118586239208172,-13.408201898338593,-5.293294245404326,121.84388413776101,109.07874598676378
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",83,44.57831325301205,-530.1869260558747,9469.813073944128,0.8954328283139883,-11.347165815779455,-6.387794289829806,122.70575758085316,110.22391209885741
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",91,45.05494505494506,-462.0291655716094,9537.97083442839,0.9154412247591053,-13.32574367470485,-5.077243577709986,121.99929373712993,109.28000417587872
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",85,44.70588235294118,-521.1691670840116,9478.83083291599,0.8995661836680462,-11.262744942357413,-6.131401965694259,122.84239454548269,110.40808850664584
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",64,45.3125,10.829045026145593,10010.829045026147,1.0028510845413994,-9.012509274507408,0.16920382853351867,131.3465030626856,108.52055839404963
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",62,45.16129032258064,-27.16223404561758,9972.837765954384,0.9926252709753765,-9.012509274507408,-0.4381005491228649,130.57099570227476,108.32794452086209
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",66,45.45454545454545,30.110335728960322,10030.110335728958,1.0076988184789633,-8.837263423129125,0.4562172080145359,131.3714557672544,108.63981492468534
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",64,45.3125,-7.954116193188668,9992.045883806812,0.99790446357798,-8.837263423129125,-0.1242830655185827,130.61338490698424,108.44977938559235
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",54,48.148148148148145,521.9708291747778,10521.97082917478,1.1707962507939915,-6.649335557920286,9.666126466199572,137.6182004943363,109.1465137027845
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",54,48.148148148148145,522.2330273191793,10522.233027319178,1.1710418299709227,-6.649335557920286,9.670981987392189,137.51847902376414,109.04455097495317
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",54,48.148148148148145,527.2175834200507,10527.217583420053,1.1724028064355323,-6.712213244569136,9.763288581852777,137.89517056984215,109.21631612128017
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 1.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",54,48.148148148148145,527.4799123088972,10527.479912308901,1.1726498530118477,-6.712213244569136,9.768146524238823,137.79539937341,109.11430254999154
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",83,39.75903614457831,100.1092801846488,10100.109280184646,1.017654388508552,-8.622321884939781,1.2061359058391474,174.86706828865212,113.41007946681744
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",78,41.02564102564102,372.4081083017337,10372.408108301737,1.0702826147189015,-7.9823280953227185,4.774462926945304,177.22284766378831,115.18963080303244
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",85,40.0,159.65288868117983,10159.652888681187,1.0274590221202555,-8.254481568919044,1.8782692786021329,175.70224349390372,114.00438019826561
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",80,41.25,433.5570117872291,10433.557011787234,1.0796943080542183,-7.61191148799452,5.419462647340353,177.99417179516047,115.75001398836314
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",57,43.859649122807014,1076.9283294444942,11076.928329444501,1.2988618202330664,-8.398230739818601,18.893479463938476,187.21442426496577,112.6072586618641
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",56,44.642857142857146,1195.548753097123,11195.548753097124,1.3425359048635235,-8.398230739818601,21.34908487673433,187.4334461594278,112.58991615769588
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",58,44.827586206896555,1289.154458558867,11289.154458558873,1.3532790550609137,-6.643205489863674,22.22680100963565,189.9332838918449,114.03471633215936
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",57,45.614035087719294,1410.047565810864,11410.047565810866,1.3990175606901725,-6.643205489863674,24.737676593173028,190.14791677586652,113.99349259231182
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",51,45.09803921568628,1292.37366219272,11292.373662192716,1.4037990077348605,-5.601546545171048,25.340660042994507,195.34394155171805,114.30489262488554
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",50,44.0,1075.0863345950443,11075.086334595042,1.337908792278044,-5.601546545171048,21.501726691900878,193.48516689367762,113.6281191809237
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",51,43.13725490196079,963.7587198455034,10963.758719845504,1.2969405057299508,-6.71221324456914,18.89722980089224,191.33580593334247,111.91824174786312
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.0, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",50,42.0,752.794585649614,10752.794585649614,1.233263324540142,-6.71221324456914,15.055891712992278,189.52501840168105,111.28382071674785
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",76,35.526315789473685,459.58475507922816,10459.584755079226,1.0835959722281225,-12.116129426639212,6.047167829989846,220.63981217691136,112.19775864688526
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",72,37.5,950.056904285907,10950.056904285897,1.1843163818866926,-12.116129426639212,13.195234781748695,226.09432115079687,114.5442170396802
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 35}",76,34.21052631578947,124.23084250777029,10124.230842507764,1.0227130746229542,-14.933851213767344,1.6346163487864516,215.1463402488557,109.39148007924955
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 1.5, 'rsi_long_max': 65, 'rsi_short_min': 40}",72,36.11111111111111,598.9775343377681,10598.977534337766,1.116592086905644,-14.933851213767344,8.319132421357892,220.62903001465958,111.68211404442133
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 35}",53,41.509433962264154,1783.9021871193759,11783.902187119375,1.4905002607322249,-6.130418427260978,33.65853183244104,246.40026518797598,117.31947248439022
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 60, 'rsi_short_min': 40}",51,41.17647058823529,1624.6376237748495,11624.637623774854,1.4648143630412243,-5.882936833202847,31.8556396818598,243.80368300069915,116.50799064132774
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 35}",54,40.74074074074074,1653.8302784522828,11653.83027845228,1.4449517446366724,-6.130418427260975,30.62648663800526,244.12299402917245,116.15236219342219
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.0, 'rsi_long_max': 65, 'rsi_short_min': 40}",52,40.38461538461539,1496.3236935268153,11496.32369352681,1.4183443301777672,-6.030459361455325,28.775455644746444,241.57614555985063,115.37985042677576
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 35}",44,34.090909090909086,314.1669283448581,10314.16692834486,1.0986299761048015,-6.129629948672605,7.140157462383129,233.29838020960284,109.83823361376498
"{'adx_threshold': 20, 'stoch_oversold': 25, 'stoch_overbought': 70, 'risk_reward_ratio': 2.5, 'sl_atr_multiplier': 2.5, 'rsi_long_max': 60, 'rsi_short_min': 40}",44,34.090909090909086,314.44780147701573,10314.44780147702,1.0988065717762345,-6.108942132477129,7.1465409426594135,233.1270781772288,109.73994383384196
